Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,City_clean
ELEC,Bedrooms & More - Tesla Destination,324 NE 45th St,,Seattle,WA,98105,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.661523,-122.324913,2024-07-01,116128,2025-02-12 00:16:32 UTC,P,,,2018-10-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,400 Fairview - Tesla Destination,400 Fairview Ave N,,Seattle,WA,98109,,877-798-3752,E,,Public,,,,,,,6.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.622544,-122.333913,2024-07-01,116129,2025-02-12 00:16:32 UTC,P,,,2016-01-12,,,,,J1772 TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Fairmont Olympic Hotel - Seattle - Tesla Destination,411 University St,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,7.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.608197,-122.334028,2024-07-01,116130,2025-05-06 21:10:23 UTC,P,,,2015-04-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Residence Inn by Marriott Seattle University Distric - Tesla Destination,4501 12th Ave NE,,Seattle,WA,98105,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.661869,-122.315415,2024-07-01,116131,2025-02-12 00:16:32 UTC,P,,,2017-04-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Hampton Inn and Suites Seattle-Downtown - Tesla Destination,500 5th Ave N,,Seattle,WA,98109,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.625675,-122.346886,2024-07-01,116132,2025-02-12 00:16:32 UTC,P,,,2017-05-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Four Points by Sheraton Downtown Seattle Center - Tesla Destination,601 Roy St,,Seattle,WA,98109,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.625378,-122.344596,2024-07-01,116133,2025-02-12 00:16:32 UTC,P,,,2017-05-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Hotel Max - Tesla Destination,620 Stewart St,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.614141,-122.336357,2024-07-01,116134,2025-02-12 00:16:32 UTC,P,,,2014-08-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Shafer Baillie Mansion Bed & Breakfast - Tesla Destination,907 14th Ave E,,Seattle,WA,98112,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.627047,-122.314961,2024-07-01,116135,2025-02-12 00:16:32 UTC,P,,,2015-07-10,,,,,TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Four Seasons Hotel Seattle - Tesla Destination,99 Union St,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.607651,-122.339418,2024-07-01,116136,2025-02-12 00:16:32 UTC,P,,,2017-05-16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEATTLE
ELEC,Shelburne Inn Restaurant & Pub - Tesla Destination,4415 Pacific Way,,Seaview,WA,98644,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.334855,-124.055074,2024-07-01,116137,2025-02-12 00:16:32 UTC,P,,,2015-06-30,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEAVIEW
ELEC,Lost Mountain Lodge - Tesla Destination,303 Sunny View Dr,,Sequim,WA,98382,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,48.06217,-123.168319,2024-07-01,116138,2025-02-12 00:16:32 UTC,P,,,2017-05-23,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEQUIM
ELEC,GreenHouse Inn by the Bay - Tesla Destination,630 Marine Dr,,Sequim,WA,98382,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,48.149618,-123.153648,2024-07-01,116139,2025-02-12 00:16:32 UTC,P,,,2017-02-21,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SEQUIM
ELEC,Snoqualmie Casino - Tesla Destination,37500 SE N Bend Wy,,Snoqualmie,WA,98065,,877-798-3752,E,,Public,,,,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.51865,-121.841773,2024-07-01,116141,2025-02-12 00:16:32 UTC,P,,,2018-03-13,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SNOQUALMIE
ELEC,The Davenport Hotel - Tesla Destination,10 S Post St,,Spokane,WA,99201,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.656578,-117.424414,2024-07-01,116142,2025-02-12 00:16:32 UTC,P,,,2014-08-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,The Davenport Tower - Tesla Destination,111 Post St,,Spokane,WA,99201,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.656306,-117.423487,2024-07-01,116143,2025-02-12 00:16:32 UTC,P,,,2014-08-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,Oxford Suites Spokane - Tesla Destination,115 W North River Dr,,Spokane,WA,99201,,877-798-3752,E,,Public,,,,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.663559,-117.412422,2024-07-01,116144,2025-02-12 00:16:32 UTC,P,,,2015-03-26,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,Hampton Inn Airport Spokane - Tesla Destination,2010 S Assembly Rd,,Spokane,WA,99224,,877-798-3752,E,,Public,,,,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.63666,-117.477532,2024-07-01,116145,2025-02-12 00:16:32 UTC,P,,,2015-11-30,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,DoubleTree by Hilton Spokane City Center - Tesla Destination,322 N Spokane Falls Ct,,Spokane,WA,99201,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.66075,-117.414533,2024-07-01,116146,2025-02-12 00:16:32 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,The Davenport Grand Hotel - Tesla Destination,333 W Spokane Falls Blvd,,Spokane,WA,99201,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.659917,-117.417273,2024-07-01,116147,2025-02-12 00:16:32 UTC,P,,,2015-09-28,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,The Hotel Lusso - Tesla Destination,808 W Sprague Ave,,Spokane,WA,99201,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.657247,-117.423946,2024-07-01,116148,2025-02-12 00:16:32 UTC,P,,,2014-08-26,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,Hilton Garden Inn Spokane Airport - Tesla Destination,9015 W Hwy 2,,Spokane,WA,99224,,877-798-3752,E,,Public,,,,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.642631,-117.537533,2024-07-01,116149,2025-02-12 00:16:32 UTC,P,,,2017-04-07,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE
ELEC,Oxford Suites Spokane Valley - Tesla Destination,15015 E Indiana Ave,,Spokane Valley,WA,99216,,877-798-3752,E,,Public,,,,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.673676,-117.201827,2024-07-01,116150,2025-02-12 00:16:32 UTC,P,,,2016-12-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,SPOKANE VALLEY
ELEC,Skamania Lodge - Tesla Destination,1131 Skamania Lodge Way,,Stevenson,WA,98648,,877-798-3752,E,,Public,,,,,,,8.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.685622,-121.905244,2024-07-01,116151,2025-02-12 00:16:32 UTC,P,,,2015-12-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,STEVENSON
ELEC,Hotel Murano - Tesla Destination,1320 Broadway Plaza,,Tacoma,WA,98402,,877-798-3752,E,,Public,,,,,,,5.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.250577,-122.439947,2024-07-01,116152,2025-02-12 00:16:32 UTC,P,,,2015-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,TACOMA
ELEC,Best Western Plus Tacoma Dome Hotel - Tesla Destination,2611 East E St,,Tacoma,WA,98421,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.23853,-122.427213,2024-07-01,116153,2025-02-12 00:16:32 UTC,P,,,2015-01-29,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,TACOMA
ELEC,Alderbrook Resort & Spa - Tesla Destination,10 E Alderbrook Dr,,Union,WA,98592,,877-798-3752,E,,Public,,,,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.347184,-123.06764,2024-07-01,116154,2025-02-12 00:16:32 UTC,P,,,2015-03-17,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,UNION
ELEC,Heathman Lodge - Tesla Destination,7801 NE Greenwood Dr,,Vancouver,WA,98662,,877-798-3752,E,,Public,,,,,,,6.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.653804,-122.591975,2024-07-01,116155,2025-02-12 00:16:32 UTC,P,,,2018-01-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,VANCOUVER
ELEC,Dunham Wine Cellars - Tesla Destination,150 E Boeing,,Walla Walla,WA,99362,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,46.089019,-118.278234,2024-07-01,116156,2025-02-12 00:16:32 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WALLA WALLA
ELEC,Pepper Bridge Winery - Tesla Destination,1704 J.B. George Rd,,Walla Walla,WA,99362,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.734002,-122.141347,2024-07-01,116157,2025-02-12 00:16:32 UTC,P,,,2015-07-30,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WALLA WALLA
ELEC,Inn at Abeja - Tesla Destination,2014 Mill Creek Rd,,Walla Walla,WA,99362,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.088478,-118.227154,2024-07-01,116158,2025-02-12 00:16:32 UTC,P,,,2014-05-20,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WALLA WALLA
ELEC,Amavi Cellars - Tesla Destination,3796 Peppers Bridge Rd,,Walla Walla,WA,99362,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.016223,-118.38607,2024-07-01,116159,2025-02-12 00:16:32 UTC,P,,,2015-07-31,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WALLA WALLA
ELEC,Marcus Whitman Hotel - Tesla Destination,6 W Rose St,,Walla Walla,WA,99362,,877-798-3752,E,,Public,,,,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.067913,-118.340899,2024-07-01,116160,2025-02-12 00:16:32 UTC,P,,,2016-11-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WALLA WALLA
ELEC,Corvus Cellars - Tesla Destination,760 C St,,Walla Walla,WA,99362,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,46.092016,-118.271808,2024-07-01,116161,2025-02-12 00:16:32 UTC,P,,,2015-09-28,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WALLA WALLA
ELEC,Warm Springs Inn & Winery - Tesla Destination,1611 Love Ln,,Wenatchee,WA,98801,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.476001,-120.376514,2024-07-01,116162,2025-02-12 00:16:32 UTC,P,,,2015-05-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WENATCHEE
ELEC,Cranberry Road Winery - Tesla Destination,2858 S Forrest St,,Westport,WA,98595,,877-798-3752,E,,Public,,,,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.859479,-124.108594,2024-07-01,116163,2025-02-12 00:16:32 UTC,P,,,2017-01-04,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WESTPORT
ELEC,Willows Lodge - Tesla Destination,14850 NE 145th St,,Woodinville,WA,98072,,877-798-3752,E,,Public,,,,,,,5.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.732864,-122.147196,2024-07-01,116165,2025-02-12 00:16:32 UTC,P,,,2018-02-20,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,WOODINVILLE
ELEC,Holiday Inn Downtown Yakima - Tesla Destination,802 E Yakima Ave,,Yakima,WA,98901,,877-798-3752,E,,Public,,,,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,46.604039,-120.494574,2024-07-01,116167,2025-02-12 00:16:32 UTC,P,,,2018-04-16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,YAKIMA
ELEC,Cle Elum Business Park - Tesla Supercharger,811 WA-970,,Cle Elum,WA,98922,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,200-9,47.189262,-120.902714,2024-07-01,116820,2025-05-06 21:07:47 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,False,,CLE ELUM
ELEC,Vancouver Mall Southeast,8700 Ne Vancouver Mall Dr,,Vancouver,WA,98662,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,45.657705,-122.581873,2025-11-06,117128,2025-11-06 03:55:43 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,VANCOUVER
ELEC,Bellevue City Hall,450 110th Ave NE,,Bellevue,WA,98004,,,E,,Private,,,,,,,6.0,,,Non-Networked,,200-9,47.614293,-122.192294,2025-07-03,117286,2025-07-03 19:15:09 UTC,P,,,2018-12-03,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,BELLEVUE
ELEC,ALLEN INSTITUTE SOUTH,615 Westlake Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625077,-122.339032,2025-11-06,120879,2025-11-06 01:04:20 UTC,,,,2019-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,RED 160,16015 Cleveland St,,Redmond,WA,98052,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,https://blinkcharging.com,GPS,47.674374,-122.127167,2025-11-06,120927,2025-11-06 00:49:28 UTC,,,,2019-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,REDMOND
ELEC,PACIFIC LUTH U STATION 3,508 122nd St S,,Tacoma,WA,98447,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.145098,-122.438741,2025-11-06,121095,2025-11-06 01:28:45 UTC,,,,2019-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TACOMA
ELEC,PACIFIC LUTH U STATION 2,512 122nd St S,,Tacoma,WA,98447,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.145084,-122.438862,2025-11-06,121096,2025-11-06 01:28:53 UTC,,,,2019-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,TACOMA
ELEC,SIA ECO 3,W McFarlane rd,Charger is left of entrance,Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.630363,-117.538616,2025-11-06,121126,2025-11-06 01:24:55 UTC,,,,2019-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE
ELEC,T-MOBILE PARK GRIFFEY,1518 1st Ave S,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.589593,-122.332945,2025-11-06,121549,2025-11-06 01:28:26 UTC,,,,2019-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SEATTLE
ELEC,"Walmart 2539 (Spokane Valley, WA)",15727 E Broadway Ave,,Spokane Valley,WA,99037,,833-632-2778,E,,Public,24 hours daily,,,,,,,8.0,,Electrify America,https://www.electrifyamerica.com,GPS,47.66565,-117.19014,2025-11-06,121703,2025-11-06 04:03:23 UTC,,,,2019-02-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,SPOKANE VALLEY
ELEC,North Bend Premium Outlets,461 S. Fork Avenue,,North Bend,WA,98045,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com,GPS,47.49129,-121.79356,2025-11-06,121704,2025-11-06 04:00:19 UTC,,,,2019-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,NORTH BEND
ELEC,Walmart 2947 Vancouver,9000 NE HIGHWAY 99,,Vancouver,WA,98665,,833-632-2778,E,,Public,24 hours daily,,,,,,,6.0,,Electrify America,https://www.electrifyamerica.com,GPS,45.68739,-122.66091,2025-11-06,121709,2025-11-06 04:01:48 UTC,,,,2019-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,VANCOUVER
ELEC,Naval Facilities Engineering Command - Naval Air Station Whidbey Island - B103,1115 W Lexington St,,Oak Harbor,WA,98278,,,E,,Private - Government only,,,,,,,2.0,,,Non-Networked,,GPS,48.343208,-122.674995,2025-01-13,122106,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,OAK HARBOR
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building 1100,1035 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122107,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,NEMA520,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building 1100,1036 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only,,,,,,1.0,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122108,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,J1772,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building 1101,1037 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122109,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,NEMA520,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building 1101,1038 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only,,,,,,1.0,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122110,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,J1772,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building 7000,1039 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3.0,,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122111,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,NEMA520,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building T51 2,1040 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2.0,,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122112,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,NEMA520,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building T51 2,1041 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only,,,,,,2.0,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122113,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,J1772,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - T-75,1042 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122114,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,NEMA520,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - T-75,1043 Trident Blvd,,Silverdale,WA,98315,,,E,,Private,Fleet use only,,,,,,1.0,,,Non-Networked,,GPS,47.658,-122.712,2025-01-13,122115,2025-02-12 00:16:32 UTC,FG,14.0,Department of Navy,2019-02-01,,,,,J1772,US,,,,Privé,,private,,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,False,,SILVERDALE
